id;user_id;news_id;comment_id;comment;created;likes_cnt;dislikes_cnt;needs_mod
1302;155;531;;sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et;2017-05-30 14:48:00;166;196;0
1303;154;94;;non velit nec nisi vulputate nonummy maecenas tincidunt lacus;2016-12-12 15:54:00;59;178;0
1304;112;728;;tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor;2017-05-12 08:15:00;12;147;0
1305;102;310;;primis in faucibus orci luctus et ultrices posuere cubilia curae;2016-06-07 08:27:00;94;98;0
1306;54;665;480;sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit;2017-08-18 08:52:00;159;17;0
1308;29;168;;leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque;2016-03-14 02:17:00;160;146;0
1309;204;458;1004;nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum;2016-12-27 21:01:00;98;44;0
1311;94;589;;sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate;2017-07-07 10:55:00;95;84;0
1312;231;54;;vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo;2015-05-04 13:42:00;135;121;0
1313;196;336;;risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum;2016-02-10 23:44:00;69;127;0
1315;220;177;;felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla;2017-04-13 21:11:00;128;38;1
1316;164;66;;id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien;2016-11-03 14:21:00;59;97;0
1317;107;820;;neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit;2018-01-18 06:04:00;125;189;0
1319;178;802;;id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate;2017-09-04 06:45:00;131;117;0
1321;60;182;;lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue;2016-02-17 06:10:00;118;104;0
1323;167;768;;luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend;2016-02-23 16:36:00;131;81;0
1325;13;442;;orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi;2016-12-10 00:11:00;49;184;0
1326;170;794;;volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit;2016-04-22 06:43:00;123;86;0
1327;81;889;;tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede;2017-08-10 14:03:00;55;89;0
1328;137;559;;cum sociis natoque penatibus et magnis dis parturient;2017-02-27 16:14:00;179;194;0
1329;212;701;1036;aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget;2017-05-01 02:48:00;172;40;0
1330;153;790;828;viverra pede ac diam cras;2017-07-01 14:01:00;20;155;0
1331;180;666;;pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut;2017-03-10 21:03:00;197;98;0
1332;5;537;;ut suscipit a feugiat et eros vestibulum ac est;2017-05-23 02:23:00;73;176;0
1333;129;765;;mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus;2017-04-24 05:00:00;2;81;0
1334;30;463;;turpis donec posuere metus vitae ipsum aliquam non mauris;2016-08-27 07:35:00;143;14;0
1337;132;382;;et magnis dis parturient montes nascetur ridiculus mus etiam vel augue;2015-07-04 14:03:00;117;62;0
1338;75;731;;augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae;2016-12-25 04:36:00;118;114;0
1339;296;871;;aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti;2017-08-04 09:49:00;23;50;0
1340;35;37;;at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla;2017-08-02 02:03:00;117;70;0
1341;57;47;;odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis;2017-01-01 05:18:00;3;27;0
1342;237;520;;platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate;2016-09-30 19:15:00;103;148;0
1344;253;691;;congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque;2017-09-22 02:27:00;21;126;0
1345;183;266;;non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus;2016-12-27 00:28:00;144;47;0
1346;192;615;;est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est;2016-02-06 17:15:00;28;111;0
1347;273;241;;rhoncus sed vestibulum sit amet;2017-09-16 13:02:00;31;188;0
1348;249;742;;vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat;2016-09-25 18:17:00;80;189;0
1350;283;816;;neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non;2016-06-04 04:58:00;66;35;0
1351;44;308;;ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat;2015-12-04 15:41:00;13;19;0
1352;166;858;;est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis;2016-03-17 23:40:00;148;5;0
1353;42;66;1316;placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus;2017-01-15 05:06:00;124;83;0
1354;174;535;;sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est;2016-08-12 21:53:00;126;189;0
1355;149;296;;at turpis a pede posuere;2016-05-19 03:41:00;6;163;0
1356;224;151;288;a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum;2016-01-09 06:01:00;124;2;0
1357;263;907;;risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus;2016-09-21 02:26:00;198;40;1
1358;137;593;891;cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus;2017-07-14 06:33:00;29;192;0
1359;282;190;;sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa;2016-03-11 01:53:00;86;57;0
1360;71;299;;augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel;2015-03-05 07:50:00;101;74;0
1361;80;812;817;amet lobortis sapien sapien;2015-12-17 14:22:00;90;169;0
1362;89;844;;adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut;2017-01-27 00:02:00;13;39;0
1363;240;309;;diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti;2017-04-16 16:58:00;181;180;0
1365;142;200;498;ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus;2016-06-02 05:03:00;80;161;0
1366;158;417;;pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et;2017-12-16 13:41:00;136;81;0
1367;204;333;;id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci;2016-05-09 03:41:00;179;191;0
1368;226;73;;nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus;2016-08-18 12:12:00;174;91;0
1369;196;97;;duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla;2017-06-25 03:03:00;94;147;0
1370;217;395;;sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui;2017-07-13 23:59:00;138;52;0
1371;215;786;;euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam;2017-08-06 08:45:00;48;103;0
1374;2;148;177;tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac;2015-05-30 10:41:00;64;66;0
1375;134;358;;nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue;2017-05-06 13:31:00;35;194;0
1376;267;652;;dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti;2017-10-31 09:16:00;151;95;0
1378;185;844;;curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet;2017-10-17 12:36:00;52;19;1
1379;95;844;;quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique;2015-05-31 08:47:00;65;190;0
1380;36;30;;vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam;2016-08-27 10:35:00;129;52;0
1381;269;282;;nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum;2015-04-19 20:43:00;144;94;0
1382;271;755;;eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum;2015-04-07 07:21:00;169;157;0
1383;92;361;;volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo;2016-06-24 18:35:00;197;135;0
1384;279;251;;sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus;2017-11-19 20:50:00;150;96;0
1385;99;439;;ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede;2015-10-09 14:49:00;191;43;0
1386;153;396;;sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo;2015-06-04 11:50:00;0;48;0
